docname,topic,proportion
newsgroups:15012,006,1.0
newsgroups:15047,005,0.785049
newsgroups:15047,001,0.126
newsgroups:15047,000,0.062276
newsgroups:15047,003,0.026675
newsgroups:15082,005,0.353612
newsgroups:15082,000,0.310216
newsgroups:15082,006,0.10382
newsgroups:15082,002,0.0996
newsgroups:15082,016,0.090373
newsgroups:15082,003,0.03098
newsgroups:15082,004,0.011399
newsgroups:15117,000,1.0
newsgroups:15152,005,1.0
newsgroups:15187,008,1.0
newsgroups:15222,005,0.373611
newsgroups:15222,000,0.326757
newsgroups:15222,002,0.092173
newsgroups:15222,016,0.085266
newsgroups:15222,003,0.077182
newsgroups:15222,006,0.045011
newsgroups:15257,000,0.708883
newsgroups:15257,001,0.291117
newsgroups:15292,005,1.0
newsgroups:15327,005,1.0
newsgroups:15362,005,0.54928
newsgroups:15362,016,0.130173
newsgroups:15362,002,0.113895
newsgroups:15362,006,0.111695
newsgroups:15362,000,0.094958
newsgroups:15397,005,1.0
newsgroups:15432,005,1.0
newsgroups:15467,000,1.0
newsgroups:15502,001,1.0
newsgroups:15537,001,1.0
newsgroups:15572,005,0.725309
newsgroups:15572,003,0.117309
newsgroups:15572,000,0.108922
newsgroups:15572,006,0.04846
newsgroups:15607,005,0.491403
newsgroups:15607,000,0.221764
newsgroups:15607,003,0.13216
newsgroups:15607,002,0.095701
newsgroups:15607,006,0.048624
newsgroups:15607,001,0.010348
newsgroups:15642,006,1.0
newsgroups:15677,000,1.0
newsgroups:15712,000,1.0
newsgroups:15747,006,1.0
newsgroups:15782,005,1.0
newsgroups:15817,000,1.0
newsgroups:15852,000,0.418397
newsgroups:15852,008,0.217356
newsgroups:15852,005,0.194661
newsgroups:15852,001,0.103234
newsgroups:15852,003,0.066352
newsgroups:15887,005,0.501984
newsgroups:15887,000,0.325712
newsgroups:15887,016,0.127221
newsgroups:15887,003,0.045084
newsgroups:15922,016,1.0
newsgroups:15957,005,0.694394
newsgroups:15957,000,0.190644
newsgroups:15957,006,0.114963
newsgroups:15992,005,1.0
newsgroups:16027,000,1.0
newsgroups:16062,002,1.0
newsgroups:16097,000,0.451323
newsgroups:16097,001,0.310393
newsgroups:16097,008,0.238284
newsgroups:16132,000,1.0
newsgroups:16167,000,1.0
newsgroups:16202,000,1.0
newsgroups:16237,000,0.694461
newsgroups:16237,002,0.150559
newsgroups:16237,001,0.125736
newsgroups:16237,005,0.029245
newsgroups:16272,000,0.289719
newsgroups:16272,006,0.273798
newsgroups:16272,004,0.238091
newsgroups:16272,002,0.198393
newsgroups:16307,002,1.0
newsgroups:16342,000,1.0
newsgroups:16377,002,1.0
newsgroups:16412,000,0.495329
newsgroups:16412,002,0.200642
newsgroups:16412,008,0.16111
newsgroups:16412,001,0.14292
newsgroups:16447,000,0.562584
newsgroups:16447,001,0.178073
newsgroups:16447,003,0.143907
newsgroups:16447,004,0.115436
newsgroups:16482,000,0.772203
newsgroups:16482,012,0.114834
newsgroups:16482,002,0.112963
newsgroups:16517,000,1.0
newsgroups:16552,000,1.0
newsgroups:16587,000,0.766579
newsgroups:16587,002,0.149559
newsgroups:16587,001,0.044942
newsgroups:16587,004,0.03892
newsgroups:16622,000,0.49474
newsgroups:16622,001,0.311486
newsgroups:16622,002,0.193773
newsgroups:16657,000,1.0
newsgroups:16692,002,1.0
newsgroups:16727,005,1.0
newsgroups:16762,005,0.281237
newsgroups:16762,000,0.250313
newsgroups:16762,016,0.162193
newsgroups:16762,001,0.142402
newsgroups:16762,002,0.097829
newsgroups:16762,015,0.066026
newsgroups:16797,000,1.0
newsgroups:16832,005,1.0
newsgroups:16867,000,1.0
newsgroups:16902,000,1.0
newsgroups:16937,003,1.0
newsgroups:16972,003,1.0
newsgroups:17007,004,1.0
newsgroups:17042,000,0.791939
newsgroups:17042,001,0.146332
newsgroups:17042,002,0.061729
newsgroups:17077,000,0.530686
newsgroups:17077,002,0.194901
newsgroups:17077,005,0.15597
newsgroups:17077,003,0.077236
newsgroups:17077,001,0.041208
newsgroups:17112,000,0.746023
newsgroups:17112,001,0.174382
newsgroups:17112,002,0.079594
newsgroups:17147,016,1.0
newsgroups:17182,005,1.0
newsgroups:17217,005,1.0
newsgroups:17252,000,0.863481
newsgroups:17252,005,0.075018
newsgroups:17252,002,0.061501
newsgroups:17287,008,1.0
newsgroups:17322,000,1.0
newsgroups:17357,000,1.0
newsgroups:17392,000,0.49474
newsgroups:17392,001,0.311486
newsgroups:17392,002,0.193773
newsgroups:17427,000,0.49474
newsgroups:17427,001,0.311486
newsgroups:17427,002,0.193773
newsgroups:17462,000,1.0
newsgroups:17497,001,1.0
newsgroups:17532,000,1.0
newsgroups:17567,000,0.402593
newsgroups:17567,002,0.236727
newsgroups:17567,003,0.130491
newsgroups:17567,001,0.127844
newsgroups:17567,005,0.080931
newsgroups:17567,016,0.016293
newsgroups:17567,004,0.00512
newsgroups:17602,005,1.0
newsgroups:17637,000,1.0
newsgroups:17672,000,1.0
newsgroups:17707,001,0.504936
newsgroups:17707,000,0.495064
newsgroups:17742,000,1.0
newsgroups:17777,000,1.0
newsgroups:17812,000,1.0
newsgroups:17847,000,0.580308
newsgroups:17847,002,0.144777
newsgroups:17847,001,0.129903
newsgroups:17847,005,0.073493
newsgroups:17847,008,0.043927
newsgroups:17847,003,0.027592
newsgroups:17882,002,0.584862
newsgroups:17882,000,0.415138
newsgroups:17917,008,1.0
newsgroups:17952,005,1.0
newsgroups:17987,005,0.79222
newsgroups:17987,001,0.207779
newsgroups:18022,002,1.0
newsgroups:18057,000,0.381256
newsgroups:18057,005,0.23038
newsgroups:18057,008,0.228892
newsgroups:18057,001,0.159472
newsgroups:18092,000,0.667513
newsgroups:18092,001,0.217837
newsgroups:18092,002,0.107949
newsgroups:18092,003,0.006701
newsgroups:18127,000,0.493155
newsgroups:18127,005,0.210025
newsgroups:18127,012,0.187646
newsgroups:18127,003,0.109174
newsgroups:18162,008,1.0
newsgroups:18197,000,0.562643
newsgroups:18197,002,0.237498
newsgroups:18197,003,0.115036
newsgroups:18197,001,0.084822
newsgroups:18232,005,1.0
newsgroups:18267,008,1.0
newsgroups:18302,000,0.585096
newsgroups:18302,002,0.152552
newsgroups:18302,019,0.125864
newsgroups:18302,017,0.060984
newsgroups:18302,006,0.053785
newsgroups:18302,001,0.021719
newsgroups:18337,000,0.537619
newsgroups:18337,005,0.307775
newsgroups:18337,016,0.054196
newsgroups:18337,012,0.0471
newsgroups:18337,003,0.034071
newsgroups:18337,002,0.019238
newsgroups:18372,000,1.0
newsgroups:18407,001,1.0
newsgroups:18442,002,1.0
newsgroups:18477,000,0.769355
newsgroups:18477,001,0.160536
newsgroups:18477,002,0.070109
newsgroups:18512,000,1.0
newsgroups:18547,000,0.766524
newsgroups:18547,002,0.233476
newsgroups:18582,000,0.821788
newsgroups:18582,012,0.178212
newsgroups:18617,005,1.0
newsgroups:18652,000,0.407146
newsgroups:18652,005,0.380898
newsgroups:18652,002,0.142289
newsgroups:18652,001,0.046792
newsgroups:18652,014,0.012824
newsgroups:18652,008,0.010052
newsgroups:18687,000,0.432969
newsgroups:18687,002,0.204583
newsgroups:18687,005,0.115183
newsgroups:18687,003,0.059035
newsgroups:18687,001,0.053195
newsgroups:18687,017,0.033181
newsgroups:18687,007,0.032759
newsgroups:18687,008,0.032758
newsgroups:18687,004,0.028437
newsgroups:18687,016,0.007901
newsgroups:18722,000,1.0
newsgroups:18757,003,1.0
newsgroups:18792,000,1.0
newsgroups:18827,002,1.0
newsgroups:18862,003,1.0
newsgroups:18897,002,0.606676
newsgroups:18897,000,0.227443
newsgroups:18897,003,0.11396
newsgroups:18897,001,0.051921
newsgroups:18932,005,1.0
newsgroups:18967,000,0.842802
newsgroups:18967,002,0.157198
newsgroups:19002,000,0.499824
newsgroups:19002,007,0.323447
newsgroups:19002,012,0.08204
newsgroups:19002,002,0.057584
newsgroups:19002,001,0.037105
newsgroups:19037,005,0.445074
newsgroups:19037,000,0.202625
newsgroups:19037,006,0.133696
newsgroups:19037,001,0.13288
newsgroups:19037,003,0.062983
newsgroups:19037,016,0.022742
newsgroups:19072,008,1.0
newsgroups:19107,004,1.0
newsgroups:19142,006,1.0
newsgroups:19177,005,0.546168
newsgroups:19177,006,0.453832
newsgroups:19212,002,1.0
newsgroups:19247,004,1.0
newsgroups:19282,005,0.808972
newsgroups:19282,002,0.044865
newsgroups:19282,003,0.038604
newsgroups:19282,001,0.034623
newsgroups:19282,006,0.025375
newsgroups:19282,010,0.018943
newsgroups:19282,016,0.016163
newsgroups:19282,000,0.012454
newsgroups:19317,012,0.583332
newsgroups:19317,000,0.210506
newsgroups:19317,006,0.206162
newsgroups:19352,005,0.798699
newsgroups:19352,000,0.106837
newsgroups:19352,016,0.094463
newsgroups:19387,005,0.30109
newsgroups:19387,006,0.270988
newsgroups:19387,008,0.239124
newsgroups:19387,003,0.079978
newsgroups:19387,012,0.057253
newsgroups:19387,002,0.033669
newsgroups:19387,001,0.017899
newsgroups:19422,005,1.0
newsgroups:19457,005,0.650713
newsgroups:19457,008,0.221326
newsgroups:19457,012,0.127961
newsgroups:19492,000,1.0
newsgroups:19527,000,0.599218
newsgroups:19527,005,0.144948
newsgroups:19527,002,0.094074
newsgroups:19527,008,0.084972
newsgroups:19527,001,0.076789
newsgroups:19562,006,1.0
newsgroups:19597,000,1.0
newsgroups:19632,004,1.0
newsgroups:19667,000,1.0
newsgroups:19702,005,1.0
newsgroups:19737,005,0.258284
newsgroups:19737,003,0.240452
newsgroups:19737,008,0.204091
newsgroups:19737,016,0.115912
newsgroups:19737,002,0.091138
newsgroups:19737,000,0.090124
newsgroups:19772,005,1.0
newsgroups:19807,005,1.0
newsgroups:19842,005,1.0
newsgroups:19877,016,1.0
newsgroups:19912,000,1.0
newsgroups:19947,005,0.696188
newsgroups:19947,000,0.261655
newsgroups:19947,001,0.042157
newsgroups:19982,005,0.467815
newsgroups:19982,006,0.204667
newsgroups:19982,002,0.178298
newsgroups:19982,001,0.14922
newsgroups:20,005,0.37136
newsgroups:20,000,0.198529
newsgroups:20,003,0.187933
newsgroups:20,012,0.124319
newsgroups:20,016,0.117859
newsgroups:55,005,0.663758
newsgroups:55,000,0.207744
newsgroups:55,006,0.113642
newsgroups:55,001,0.014856
newsgroups:90,002,1.0
newsgroups:125,000,1.0
newsgroups:160,006,0.296092
newsgroups:160,005,0.179096
newsgroups:160,000,0.145749
newsgroups:160,001,0.137903
newsgroups:160,002,0.100375
newsgroups:160,003,0.057462
newsgroups:160,016,0.031553
newsgroups:160,007,0.027496
newsgroups:160,019,0.017685
newsgroups:160,008,0.006589
newsgroups:195,006,1.0
newsgroups:230,005,0.562494
newsgroups:230,001,0.215481
newsgroups:230,006,0.132655
newsgroups:230,000,0.069861
newsgroups:230,003,0.01951
newsgroups:265,005,1.0
newsgroups:300,006,1.0
newsgroups:335,006,1.0
newsgroups:370,005,1.0
newsgroups:405,000,0.53375
newsgroups:405,005,0.183439
newsgroups:405,006,0.089952
newsgroups:405,002,0.077001
newsgroups:405,016,0.072857
newsgroups:405,012,0.043001
newsgroups:440,005,0.499411
newsgroups:440,001,0.355657
newsgroups:440,012,0.084417
newsgroups:440,002,0.060515
newsgroups:475,005,1.0
newsgroups:510,005,1.0
newsgroups:545,006,0.456534
newsgroups:545,005,0.223196
newsgroups:545,002,0.203967
newsgroups:545,008,0.116303
newsgroups:580,016,1.0
newsgroups:615,005,1.0
newsgroups:650,005,1.0
newsgroups:685,006,1.0
newsgroups:720,005,0.296004
newsgroups:720,002,0.228743
newsgroups:720,000,0.207424
newsgroups:720,001,0.100461
newsgroups:720,006,0.061957
newsgroups:720,003,0.056295
newsgroups:720,012,0.041476
newsgroups:720,010,0.00764
newsgroups:755,002,1.0
newsgroups:790,005,0.579088
newsgroups:790,000,0.339392
newsgroups:790,002,0.08152
newsgroups:825,001,1.0
newsgroups:860,000,1.0
newsgroups:895,005,1.0
newsgroups:930,001,1.0
newsgroups:965,000,0.743863
newsgroups:965,012,0.191928
newsgroups:965,007,0.064209
newsgroups:1000,004,1.0
newsgroups:1035,001,1.0
newsgroups:1070,007,1.0
newsgroups:1105,001,1.0
newsgroups:1140,009,1.0
newsgroups:1175,010,1.0
newsgroups:1210,001,1.0
newsgroups:1245,001,1.0
newsgroups:1280,003,1.0
newsgroups:1315,005,1.0
newsgroups:1350,001,1.0
newsgroups:1385,003,1.0
newsgroups:1420,009,1.0
newsgroups:1455,009,1.0
newsgroups:1490,016,1.0
newsgroups:1525,001,1.0
newsgroups:1560,001,0.410172
newsgroups:1560,009,0.256153
newsgroups:1560,003,0.116017
newsgroups:1560,004,0.080371
newsgroups:1560,002,0.048517
newsgroups:1560,007,0.019072
newsgroups:1560,016,0.018538
newsgroups:1560,019,0.017538
newsgroups:1560,017,0.01252
newsgroups:1560,000,0.006428
newsgroups:1595,009,1.0
newsgroups:1630,010,1.0
newsgroups:1665,004,1.0
newsgroups:1700,005,0.228493
newsgroups:1700,000,0.214346
newsgroups:1700,004,0.190539
newsgroups:1700,001,0.136151
newsgroups:1700,002,0.079883
newsgroups:1700,003,0.063585
newsgroups:1700,012,0.052192
newsgroups:1700,016,0.019884
newsgroups:1700,006,0.014929
newsgroups:1735,001,0.455504
newsgroups:1735,017,0.18482
newsgroups:1735,002,0.146986
newsgroups:1735,003,0.10264
newsgroups:1735,005,0.07512
newsgroups:1735,000,0.03493
newsgroups:1770,001,1.0
newsgroups:1805,001,0.342421
newsgroups:1805,003,0.324901
newsgroups:1805,002,0.166469
newsgroups:1805,004,0.112401
newsgroups:1805,005,0.053808
newsgroups:1840,003,1.0
newsgroups:1875,009,1.0
newsgroups:1910,009,1.0
newsgroups:1945,009,1.0
newsgroups:1980,001,0.404241
newsgroups:1980,000,0.178685
newsgroups:1980,013,0.167474
newsgroups:1980,008,0.088278
newsgroups:1980,016,0.054878
newsgroups:1980,002,0.045928
newsgroups:1980,017,0.038292
newsgroups:1980,003,0.022224
newsgroups:2015,013,0.436016
newsgroups:2015,015,0.23272
newsgroups:2015,004,0.181504
newsgroups:2015,010,0.086273
newsgroups:2015,016,0.063487
newsgroups:2050,013,1.0
newsgroups:2085,003,0.38979
newsgroups:2085,010,0.383365
newsgroups:2085,013,0.226844
newsgroups:2120,009,0.492771
newsgroups:2120,004,0.269147
newsgroups:2120,011,0.126852
newsgroups:2120,003,0.111229
newsgroups:2155,009,0.410154
newsgroups:2155,007,0.378553
newsgroups:2155,002,0.211296
newsgroups:2190,000,1.0
newsgroups:2225,010,0.673451
newsgroups:2225,014,0.125864
newsgroups:2225,002,0.094034
newsgroups:2225,003,0.071066
newsgroups:2225,013,0.019861
newsgroups:2225,004,0.015724
newsgroups:2260,013,1.0
newsgroups:2295,003,1.0
newsgroups:2330,001,1.0
newsgroups:2365,013,0.371603
newsgroups:2365,004,0.167713
newsgroups:2365,002,0.155389
newsgroups:2365,016,0.117455
newsgroups:2365,001,0.113829
newsgroups:2365,007,0.074011
newsgroups:2400,011,0.285542
newsgroups:2400,003,0.271781
newsgroups:2400,004,0.186617
newsgroups:2400,013,0.18037
newsgroups:2400,002,0.048442
newsgroups:2400,015,0.027249
newsgroups:2435,004,1.0
newsgroups:2470,013,0.517598
newsgroups:2470,009,0.482402
newsgroups:2505,004,1.0
newsgroups:2540,019,1.0
newsgroups:2575,014,0.221043
newsgroups:2575,010,0.182815
newsgroups:2575,007,0.177858
newsgroups:2575,003,0.128482
newsgroups:2575,011,0.123569
newsgroups:2575,001,0.109529
newsgroups:2575,002,0.056705
newsgroups:2610,009,0.410873
newsgroups:2610,004,0.334292
newsgroups:2610,011,0.254835
newsgroups:2645,018,1.0
newsgroups:2680,004,1.0
newsgroups:2715,009,1.0
newsgroups:2750,004,1.0
newsgroups:2785,009,0.383916
newsgroups:2785,013,0.272973
newsgroups:2785,004,0.163178
newsgroups:2785,011,0.105968
newsgroups:2785,001,0.073965
newsgroups:2820,001,1.0
newsgroups:2855,001,1.0
newsgroups:2890,010,1.0
newsgroups:2925,013,1.0
newsgroups:2960,018,1.0
newsgroups:2995,004,1.0
newsgroups:3030,010,1.0
newsgroups:3065,004,0.472287
newsgroups:3065,010,0.293422
newsgroups:3065,003,0.234291
newsgroups:3100,010,1.0
newsgroups:3135,004,1.0
newsgroups:3170,001,1.0
newsgroups:3205,003,1.0
newsgroups:3240,004,0.478777
newsgroups:3240,000,0.192892
newsgroups:3240,009,0.146451
newsgroups:3240,002,0.099012
newsgroups:3240,003,0.082868
newsgroups:3275,017,1.0
newsgroups:3310,010,1.0
newsgroups:3345,003,0.428101
newsgroups:3345,017,0.246311
newsgroups:3345,007,0.148776
newsgroups:3345,010,0.087115
newsgroups:3345,001,0.075944
newsgroups:3345,000,0.013754
newsgroups:3380,004,1.0
newsgroups:3415,003,1.0
newsgroups:3450,018,0.441192
newsgroups:3450,004,0.203765
newsgroups:3450,010,0.170575
newsgroups:3450,001,0.087157
newsgroups:3450,003,0.063535
newsgroups:3450,007,0.033776
newsgroups:3485,010,1.0
newsgroups:3520,003,1.0
newsgroups:3555,004,1.0
newsgroups:3590,003,0.746748
newsgroups:3590,002,0.152122
newsgroups:3590,015,0.10113
newsgroups:3625,004,1.0
newsgroups:3660,008,1.0
newsgroups:3695,015,1.0
newsgroups:3730,018,0.534209
newsgroups:3730,011,0.185067
newsgroups:3730,003,0.143884
newsgroups:3730,004,0.13684
newsgroups:3765,004,0.790828
newsgroups:3765,001,0.209172
newsgroups:3800,010,1.0
newsgroups:3835,018,1.0
newsgroups:3870,000,1.0
newsgroups:3905,002,1.0
newsgroups:3940,010,1.0
newsgroups:3975,018,0.549363
newsgroups:3975,010,0.191132
newsgroups:3975,007,0.138846
newsgroups:3975,004,0.060406
newsgroups:3975,001,0.060253
newsgroups:4010,004,0.490557
newsgroups:4010,018,0.206341
newsgroups:4010,011,0.17711
newsgroups:4010,003,0.125991
newsgroups:4045,004,0.38817
newsgroups:4045,001,0.368804
newsgroups:4045,003,0.243026
newsgroups:4080,007,1.0
newsgroups:4115,004,0.639151
newsgroups:4115,018,0.198926
newsgroups:4115,007,0.161923
newsgroups:4150,010,1.0
newsgroups:4185,005,1.0
newsgroups:4220,001,1.0
newsgroups:4255,003,1.0
newsgroups:4290,003,0.54823
newsgroups:4290,007,0.331902
newsgroups:4290,002,0.091941
newsgroups:4290,000,0.027927
newsgroups:4325,003,0.467693
newsgroups:4325,007,0.352656
newsgroups:4325,010,0.179651
newsgroups:4360,001,1.0
newsgroups:4395,002,1.0
newsgroups:4430,010,1.0
newsgroups:4465,001,1.0
newsgroups:4500,011,0.606472
newsgroups:4500,010,0.393528
newsgroups:4535,000,1.0
newsgroups:4570,010,1.0
newsgroups:4605,004,1.0
newsgroups:4640,003,1.0
newsgroups:4675,001,1.0
newsgroups:4710,003,1.0
newsgroups:4745,018,1.0
newsgroups:4780,004,1.0
newsgroups:4815,010,1.0
newsgroups:4850,003,1.0
newsgroups:4885,007,1.0
newsgroups:4920,003,0.423716
newsgroups:4920,018,0.263532
newsgroups:4920,001,0.159133
newsgroups:4920,011,0.15362
newsgroups:4955,018,1.0
newsgroups:4990,000,1.0
newsgroups:5025,004,1.0
newsgroups:5060,004,1.0
newsgroups:5095,013,0.517856
newsgroups:5095,017,0.482144
newsgroups:5130,013,1.0
newsgroups:5165,003,0.489664
newsgroups:5165,004,0.215238
newsgroups:5165,011,0.207958
newsgroups:5165,005,0.08714
newsgroups:5200,013,1.0
newsgroups:5235,013,1.0
newsgroups:5270,001,1.0
newsgroups:5305,001,0.490685
newsgroups:5305,003,0.396802
newsgroups:5305,002,0.112512
newsgroups:5340,003,1.0
newsgroups:5375,004,1.0
newsgroups:5410,001,1.0
newsgroups:5445,007,1.0
newsgroups:5480,004,1.0
newsgroups:5515,001,1.0
newsgroups:5550,013,1.0
newsgroups:5585,001,0.417392
newsgroups:5585,013,0.157095
newsgroups:5585,003,0.062158
newsgroups:5585,000,0.059402
newsgroups:5585,009,0.058043
newsgroups:5585,012,0.054131
newsgroups:5585,011,0.052159
newsgroups:5585,016,0.051343
newsgroups:5585,006,0.033179
newsgroups:5585,002,0.029768
newsgroups:5620,001,0.404241
newsgroups:5620,000,0.178685
newsgroups:5620,013,0.167474
newsgroups:5620,008,0.088278
newsgroups:5620,016,0.054878
newsgroups:5620,002,0.045928
newsgroups:5620,017,0.038292
newsgroups:5620,003,0.022224
newsgroups:5655,003,1.0
newsgroups:5690,009,0.717068
newsgroups:5690,004,0.174374
newsgroups:5690,003,0.108558
newsgroups:5725,000,1.0
newsgroups:5760,004,0.467686
newsgroups:5760,013,0.425234
newsgroups:5760,016,0.10708
newsgroups:5795,003,1.0
newsgroups:5830,013,0.241992
newsgroups:5830,001,0.187292
newsgroups:5830,003,0.175319
newsgroups:5830,004,0.145633
newsgroups:5830,009,0.138954
newsgroups:5830,011,0.031446
newsgroups:5830,012,0.017985
newsgroups:5830,000,0.017762
newsgroups:5830,017,0.015084
newsgroups:5830,005,0.012494
newsgroups:5865,001,1.0
newsgroups:5900,009,1.0
newsgroups:5935,013,1.0
newsgroups:5970,009,1.0
newsgroups:6005,007,0.517334
newsgroups:6005,002,0.328505
newsgroups:6005,001,0.154161
newsgroups:6040,001,0.267651
newsgroups:6040,003,0.235038
newsgroups:6040,007,0.188261
newsgroups:6040,002,0.15855
newsgroups:6040,012,0.150499
newsgroups:6075,010,1.0
newsgroups:6110,004,1.0
newsgroups:6145,004,1.0
newsgroups:6180,002,1.0
newsgroups:6215,007,0.518214
newsgroups:6215,001,0.203276
newsgroups:6215,003,0.128202
newsgroups:6215,002,0.090308
newsgroups:6215,004,0.06
newsgroups:6250,004,1.0
newsgroups:6285,004,1.0
newsgroups:6320,007,1.0
newsgroups:6355,007,0.457983
newsgroups:6355,003,0.324008
newsgroups:6355,001,0.14277
newsgroups:6355,012,0.075238
newsgroups:6390,004,1.0
newsgroups:6425,003,0.469851
newsgroups:6425,007,0.224236
newsgroups:6425,001,0.179738
newsgroups:6425,002,0.126175
newsgroups:6460,000,1.0
newsgroups:6495,003,1.0
newsgroups:6530,002,1.0
newsgroups:6565,007,1.0
newsgroups:6600,001,0.406147
newsgroups:6600,007,0.279057
newsgroups:6600,002,0.163376
newsgroups:6600,019,0.151426
newsgroups:6635,007,0.657026
newsgroups:6635,003,0.342974
newsgroups:6670,003,1.0
newsgroups:6705,007,1.0
newsgroups:6740,004,0.380372
newsgroups:6740,007,0.315198
newsgroups:6740,002,0.119783
newsgroups:6740,001,0.115209
newsgroups:6740,000,0.054044
newsgroups:6740,003,0.015395
newsgroups:6775,014,1.0
newsgroups:6810,007,1.0
newsgroups:6845,001,0.358576
newsgroups:6845,007,0.241007
newsgroups:6845,003,0.218079
